Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
Sp281,"So at the end of the day, artist management... talent management... they are things I enjoy.","So at di end of di day, artist management, talent management, na someting wey I really dey enjoy.",WAZA_10_Bluetooth-Lifestory_MG__101,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,"Event consulting and management and also event planning, those are things I also enjoy.","Event consulting, and management, and also setting up events, dat na wetin me, I dey also enjoy.",WAZA_10_Bluetooth-Lifestory_MG__102,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,"I also enjoy editing, I al-... also enjoy movies.","I also enjoy editing, I dey al-... also enjoy movies.",WAZA_10_Bluetooth-Lifestory_MG__103,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,I'm someone who really loves watching movies.,"I be person wey like film well, well.",WAZA_10_Bluetooth-Lifestory_MG__104,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,There's no movie I don’t like watching.,"De no get film wey (if I see), wey I no like watch ehn.",WAZA_10_Bluetooth-Lifestory_MG__105,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,And I like talking about it.,And I dey like talk about am.,WAZA_10_Bluetooth-Lifestory_MG__106,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,So I'm good.,So I dey.,WAZA_10_Bluetooth-Lifestory_MG__107,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,Anything that revolves around entertainment is something I like getting involved in.,"Anyting wey revolve around entertainment, na someting wey I dey like put hand into.",WAZA_10_Bluetooth-Lifestory_MG__108,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,"From inst-... from fashion to music, to dance, comedy... as long as it's entertainment, I'm supposed to be involved.","From inst-... from fashion o, music, dance, comedy, as long as sey na entertainment, my hand suppose dey inside.",WAZA_10_Bluetooth-Lifestory_MG__109,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,That’s what I believe.,Na wetin I believe.,WAZA_10_Bluetooth-Lifestory_MG__110,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,So I must be involved.,So my hand must dey inside.,WAZA_10_Bluetooth-Lifestory_MG__111,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,"Then, I also love to talk.",Den I dey also like talk.,WAZA_10_Bluetooth-Lifestory_MG__112,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,I don’t like talking for no reason.,I no dey like talk for talking sake.,WAZA_10_Bluetooth-Lifestory_MG__113,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,Everyone has a purpose in life.,Everybody get purpose for life.,WAZA_10_Bluetooth-Lifestory_MG__114,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,And I try to make sure that anything I pull out from... whatever comes out of my mouth must impact someone.,"And I dey try make sure sey anyting wey I comot from, anyting wey go comot from my mouth must impact person.",WAZA_10_Bluetooth-Lifestory_MG__115,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,There's a saying that there's something useful in a seemingly useless thing.,"De dey talk sey in everyting wey, wey no serious, seriousness dey.",WAZA_10_Bluetooth-Lifestory_MG__116,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,It is said that there is sense in all nonsense.,"De say in every nonsense, sense dey.",WAZA_10_Bluetooth-Lifestory_MG__117,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,I like making more sense than nonsense.,I dey like meh my sense dey pass in nonsense.,WAZA_10_Bluetooth-Lifestory_MG__118,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp281,"So at least, if someone listens to you once, the impression they will have of you... because they say a first impression lasts forever, so I like to make sure that my first impression is a good one.","So at least, if person hear you once, dat impression wey di person go get, because de talk sey first impression, na im dey last pass, so I dey like meh my first impression be good impression.",WAZA_10_Bluetooth-Lifestory_MG__119,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
Sp295,"If you remember, there has been an issue on the ground which has been talked about.","E get dis matter wey bin don dey ground, wey bin don dey talk about, if you remember.",WAZK_08_Fuel-Price-Increase_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Yeah.,Yeah.,WAZK_08_Fuel-Price-Increase_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Last week, we heard some news that I don't really understand.","Inside of di week wey waka pass, we bin hear some talk wey no too understand.",WAZK_08_Fuel-Price-Increase_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,It seems like they are considering hiking the fuel price by five naira.,Like sey de dey reason sey de wan put five naira on top of fuel money.,WAZK_08_Fuel-Price-Increase_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Well, it's not just fuel.",Ehn no be only fuel.,WAZK_08_Fuel-Price-Increase_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Fuel and diesel.,"Fuel, and diesel.",WAZK_08_Fuel-Price-Increase_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"The people have started complaining about the scarcity of food, yet you want to raise prices!","Ehn people con begin dey para sey food no dey ground, una wan add money again!",WAZK_08_Fuel-Price-Increase_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,It's... I said you should take it easy!,Na I say take am easy!,WAZK_08_Fuel-Price-Increase_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,I know that was uh... in the past week that I started saying that people should take it easy...,I know sey dat's eh inside of last week wen I bin dey talk sey make people take am easy.,WAZK_08_Fuel-Price-Increase_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"That one... that one, it happened on Friday.","Dat one, dat one, na on Friday na im e happen.",WAZK_08_Fuel-Price-Increase_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,I know you don't really trust me.,I know sey una no too trust me.,WAZK_08_Fuel-Price-Increase_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Beause you've started thinking, ""what are you saying, Titi? They want to increase the price by five naira and you are telling us to take it easy"".","Because una con dey reason sey aha Titi, de wan put five naira, and you dey tell us make we take am easy.",WAZK_08_Fuel-Price-Increase_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Now, I'll tell you why I've been asking you to take things easy since last Friday.","Now, I go tell you why I bin tell us moh we take am easy last week Friday.",WAZK_08_Fuel-Price-Increase_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,The reason is that I trust the government of the state I live in.,Di reason na because I trust di government of di state wey I dey inside.,WAZK_08_Fuel-Price-Increase_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,That is the first reason.,Dat one na one.,WAZK_08_Fuel-Price-Increase_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,I trust the government of the people I voted for to represent me.,"I trust di government of di people wey me, I vote mey de representate me.",WAZK_08_Fuel-Price-Increase_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,That is the second reason.,Dat one na two.,WAZK_08_Fuel-Price-Increase_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,What about the Federal Government?,And di overall government nko?,WAZK_08_Fuel-Price-Increase_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,I trust them too.,I trust dem join.,WAZK_08_Fuel-Price-Increase_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,That is at the Federal level.,Dat one na federal level.,WAZK_08_Fuel-Price-Increase_MG__20,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Now you understand that from Federal to State, to Local Government, Ward level and the like, I trust them.","You get so from federal, to state, to local government, to ward, and all di rest like, I trust dem.",WAZK_08_Fuel-Price-Increase_MG__21,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You know I know they can't go beyond what they've been mandated to do.,You get I know sey de no fit do pass wetin we send dem.,WAZK_08_Fuel-Price-Increase_MG__22,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"You have an idea of the level, based on who you are.",You know di level now base on who you be.,WAZK_08_Fuel-Price-Increase_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Someone said, ""shut up Titi, you are a smooth talker!""","Somebody say shut up Titi, you get mouth!",WAZK_08_Fuel-Price-Increase_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Seriously, I trust them.","But seriously, I trust dem.",WAZK_08_Fuel-Price-Increase_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"I trust that no matter how bad it is, they will consider us in whatever decision they want to make.","I trust sey bad as e bad reach, any decision wey de go make, de go think about us before dey make am.",WAZK_08_Fuel-Price-Increase_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You understand?,You understand?,WAZK_08_Fuel-Price-Increase_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Yes, because we are all in this together... we are in this together.","Ehn because all of us, we dey inside dis waka together o, we dey inside together.",WAZK_08_Fuel-Price-Increase_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"You understand, the difference between me and the guy who is in charge on the other side, is that myself, I buy one mudu [measure] of Garri while he buys one bag.","You get di difference between me, and bros wey owes side now, na sey me, I dey buy one mudu of garri, e dey buy one bag.",WAZK_08_Fuel-Price-Increase_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,There is no difference in price at the market.,Di price for market no dey different.,WAZK_08_Fuel-Price-Increase_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,The same price is applicable to both the poor and the rich.,Na di price wey de sell give poor man na im de dey sell give rich man.,WAZK_08_Fuel-Price-Increase_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"The difference is that I buy in a smaller quantity and the rich guys... they buy in bags, trailers, loads and the like.","Di difference, na im be sey me dey buy small, small, and di big bros, dem dey buy bag, trailer, load, and all di rest.",WAZK_08_Fuel-Price-Increase_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You get it?,You get?,WAZK_08_Fuel-Price-Increase_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"But, that doesn't mean that a bag of rice for the poor is different from a bag of rice for the rich man.","But, dat one no mean sey bag of rice for poor man, e dey difference for bag of rice for rich man.",WAZK_08_Fuel-Price-Increase_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,No!,No!,WAZK_08_Fuel-Price-Increase_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,The price is the same.,De dey di same price.,WAZK_08_Fuel-Price-Increase_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,So they will consider us in anything they want to do.,"So anything wey de wan do, de go think about us.",WAZK_08_Fuel-Price-Increase_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"So that's why I was telling you on Friday that you should trust them to think about the matter, and they will not just make any decision.","So dat one na why I bin tell you on Friday sey make you trust sey de go reason about di matter, and de no go just make any decision.",WAZK_08_Fuel-Price-Increase_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,And I was happy this morning when I woke up and realized they didn't make a rash decision.,And I happy dis morning when I wake up wey I see sey de no just make just anyhow decision.,WAZK_08_Fuel-Price-Increase_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,I told you!,I bin tell you now!,WAZK_08_Fuel-Price-Increase_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Believe whatever I tell you, even if I say the rain will fall in the dry season!",Dey believe me if I tell you sey rain go fall for dry season!,WAZK_08_Fuel-Price-Increase_MG__41,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Believe it!,Believe it!,WAZK_08_Fuel-Price-Increase_MG__42,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Do you know what I saw?,You know wetin I see?,WAZK_08_Fuel-Price-Increase_MG__43,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Why will I believe the unbelievable?,Why I go dey believe some kind things?,WAZK_08_Fuel-Price-Increase_MG__44,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"But, but you know... let's be serious here... let's be serious here.","But, but you know serious, serious!",WAZK_08_Fuel-Price-Increase_MG__45,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Jokes aside!,Comot joke for di matter!,WAZK_08_Fuel-Price-Increase_MG__46,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"So based on that information which filtered out on Friday, I'll tell you the story as it's supposed to be.","So on top dat informate wey bin comot on Friday, now, I go tell you di tori as e suppose be.",WAZK_08_Fuel-Price-Increase_MG__47,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"You understand, because the news didn’t get to us the way it's supposed to.",You get because no be as e suppose be na im e later reach we side.,WAZK_08_Fuel-Price-Increase_MG__48,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"By the time the story got to us, it was distorted.","By di time wey di tori reach we side, some people don comot small, don add small.",WAZK_08_Fuel-Price-Increase_MG__49,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"They put salt on it, they put pepper, they added so many things!","De don put salt, de don put pepper, don put so many things.",WAZK_08_Fuel-Price-Increase_MG__50,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,This is a ploy to make the story sell.,You get to just make di story make e sell small.,WAZK_08_Fuel-Price-Increase_MG__51,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,But here's the deal.,But see di deal here.,WAZK_08_Fuel-Price-Increase_MG__52,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"According to the Chairman of the Senate Committee on Works, Kabir Gaya, representing the APC [All Progressives Congress] in Kano, the way he spoke about the matter, it's obvious that you shouldn't act on a one-sided story.","According by di way wey Senate Commitee on Top of Works, dem chamo, Kabir Gaya wey dey representate APC Kano, di way wey e take yarn di matter, de no dey hear one side of tori judge o.",WAZK_08_Fuel-Price-Increase_MG__53,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"If you pass judgement based on what you heard from one side of the story, then you are not a good judge.","If you hear one side of yarn judge, you no be correct judge now.",WAZK_08_Fuel-Price-Increase_MG__54,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You need to listen to all sides of the story before you make up your mind.,"You go hear here, hear dere, hear every, den you go come yarn di colour of your belle.",WAZK_08_Fuel-Price-Increase_MG__55,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"But right now, the story... it differs.","But right now, di tori, e different.",WAZK_08_Fuel-Price-Increase_MG__56,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Because according to Mr Kabiru Gaya, he says that, that it's true they had a talk on some bills under consideration, concerning, concerning the roads.","Because from wetin dey comot from di mouth of Oga Kabiru Gaya, im dey yarn sey, sey na true sey de sidon talk base on some kind bill wey de bin don dey judge, judge on top, on top of road matter.",WAZK_08_Fuel-Price-Increase_MG__57,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,But that they did not say that the five... you and I will part with five naira.,"Sey but dem no yarn sey di five, five naira go comot for di hand of me, and you.",WAZK_08_Fuel-Price-Increase_MG__58,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,So the next time you drive your car to the filling station for fuel... it's not like the five naira will come from you directly.,"So di next time wey you drive your motor to go sha mai for gidan mai, no be sey di five naira go comot directly from you.",WAZK_08_Fuel-Price-Increase_MG__59,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"The five naira tax is an arrangement that has been on ground, long before now.","Di five naira, na arrangy wey don dey ground e don tay.",WAZK_08_Fuel-Price-Increase_MG__60,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You and I were not aware of it.,"Me, and you just no know about am.",WAZK_08_Fuel-Price-Increase_MG__61,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You understand?,You understand?,WAZK_08_Fuel-Price-Increase_MG__62,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"So according to what should be, based on the arrangement of road fund bills which is being proposed, which the Committee has said, ""okay, you should th-... think about this issue, look into it, you understand, it's different from what the people heard.""","So according by di way wey di matter e suppose be, base on di arrangy of road fund bill wey de bin propose, wey di Commitee bin say okay make una re-... reason dis matter, mey una shook eye on top, you get e dey different from di tori wey reach country people side.",WAZK_08_Fuel-Price-Increase_MG__63,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You understand the main... the main thing is that people like us bring in the oil.,"You understand di main, main thing, na im be sey na di people wey dey carry di oil enter.",WAZK_08_Fuel-Price-Increase_MG__64,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"You know that we take it raw... crude, just as it comes from the ground.","You know sey we dey carry am raw, fresh as e comot for ground.",WAZK_08_Fuel-Price-Increase_MG__65,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"We do remove it, right?",We dey carry am comot abi?,WAZK_08_Fuel-Price-Increase_MG__66,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Then they dust the body, clean it up, and bring it back following what me and you can buy.","Den we go come go dust all di body, clean am up ehn, con carry am come back base on wetin me, and you fit buy.",WAZK_08_Fuel-Price-Increase_MG__67,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You understand?,You understand?,WAZK_08_Fuel-Price-Increase_MG__68,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Yes, it's not the crude that's being sold to us.",Ehen no be di crude na im de dey sell give us.,WAZK_08_Fuel-Price-Increase_MG__69,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,The crude is exported and refined until it's ready for use.,"Meh carry di crude comot, polish am, dust am, cook am, dry am, do everything doable.",WAZK_08_Fuel-Price-Increase_MG__70,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"And yes, it has been brought back and it's being sold as petrol, they spe-... sell kerosine, diesel, gas and other products.","Ehen den con carry am come back, den con dey sell petrol, dey spe-... sell kerosine, dey sell diesel, gas, and all di rest like dat.",WAZK_08_Fuel-Price-Increase_MG__71,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"So what the Committee on Works proposed was that when the refined product is brought in, those who bring it in, those who sell it... so if the pump price in the filling station is one hundred and forty five naira... they're not trying to say that the pump price will move up from one forty five naira to one fifty naira.","So wetin di Commitee on Top of Works bin dey judge on top, na unto sey as de dey carry am enter, di people wey dey carry am enter, di people wey dey sell am, so if pump price for filling station na one fourty five naira, dem no dey try talk sey di pump price go move from one forty five naira, to one fifty naira.",WAZK_08_Fuel-Price-Increase_MG__72,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,No!,No!,WAZK_08_Fuel-Price-Increase_MG__73,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"They're saying that from that one forty five naira, they will get the five naira they need for the proposed road fund.","De dey talk sey from dat one forty five naira, de go get di five naira wey de need for di arrangy of road fund.",WAZK_08_Fuel-Price-Increase_MG__74,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Yes, you got it!",Ehen you too okay!,WAZK_08_Fuel-Price-Increase_MG__75,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Now, the picture is clearer, right?",Now di picture don dey resemble each other abi?,WAZK_08_Fuel-Price-Increase_MG__76,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Now to the point where the story went amiss, where things got confused.","Now make I tell you di point where di tori e miss, where everything turn di way wey e turn.",WAZK_08_Fuel-Price-Increase_MG__77,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,You know that you know us by now.,You know sey you know us now.,WAZK_08_Fuel-Price-Increase_MG__78,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"It didn't start today, it's been on for a long time.",No be today e don tay.,WAZK_08_Fuel-Price-Increase_MG__79,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,We're waiting for the one who will make the announcement so that we will take out our anger on them.,We dey wait for who go talk so dat we go para on top of im head.,WAZK_08_Fuel-Price-Increase_MG__80,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Do you understand?,You understand?,WAZK_08_Fuel-Price-Increase_MG__81,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"When the Senate Committee on Works was deliberating on the matter, an association heard about it and got upset.","When Senate Commitee on Top of Works bin dey judge on top of di matter, e come get gombody wey hear about di matter, wey come provoke for di level.",WAZK_08_Fuel-Price-Increase_MG__82,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"The name of the association is Conference of Nigerian Political Parties, also known as CNPP.","Di name of di gombody na Conference of Nigerian Political Parties, alias CNPP.",WAZK_08_Fuel-Price-Increase_MG__83,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Then they said uh... they're here again, they've started again, let's make our voice heard!","Na dem come talk sey uhm de are here again, they have started again, let us shook mouth!",WAZK_08_Fuel-Price-Increase_MG__84,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,So they... zuga zugi zugi.,Naim de con zuga zugi zugi.,WAZK_08_Fuel-Price-Increase_MG__85,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,Ka zuga for Africa!,Ka zuga for Africa!,WAZK_08_Fuel-Price-Increase_MG__86,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,So they joined hands with the organized uh... labor congress.,Naim de con zuga gombodi of organised ehn labour people.,WAZK_08_Fuel-Price-Increase_MG__87,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,They urged the people to join them in protest!,"Naim de come ginger dem say make una come, make una come!",WAZK_08_Fuel-Price-Increase_MG__88,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"We've heard some fresh news, you know.",We don hear fresh one hm.,WAZK_08_Fuel-Price-Increase_MG__89,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,That they want to raise the pump price by five naira.,"De say de wan add pump price money, de wan put five naira on top.",WAZK_08_Fuel-Price-Increase_MG__90,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,So they also got upset.,Naim dose one too para.,WAZK_08_Fuel-Price-Increase_MG__91,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"Before we knew it, the Association of Students also joined in the protest saying please, please, please, the Labour Congress members are angry already.","Before we know wetin dey happen, gombodi of student too don dey para sey abeg, abeg, abeg labour people don dey vex.",WAZK_08_Fuel-Price-Increase_MG__92,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,The students also expressed their anger.,Student too don dey para.,WAZK_08_Fuel-Price-Increase_MG__93,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
Sp295,"That was how the story got to us, kata giti kata.",Na so di story reach we side kata giti kata.,WAZK_08_Fuel-Price-Increase_MG__94,http://naijasyncor.huma-num.fr/carte/mp3/WAZK_08_Fuel-Price-Increase_MG.wav
