,Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
6477,Sp338,"Meanwhile, so many different reports have been coming out about this Avian Flu and it was reported that... one of the reports said it was discovered in Mashonaland um... uh... East Area, where it has been said that the report has become the most devastating.","Meanwhile, different, different kain talk don begin to dey come out on top of dis avian flu as dem talk sey one of dem say de don discover am inside dis Mashonaland em eh East Area wey de don talk sey, di report so, na im don become di most baddest of di baddest inside dis one wey don happen.",WAZA_09_Tv-News_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6478,Sp338,"Zimbabwe's neighbour, Botswana, has made an announcement concerning their own area.","Zimbabwe'S neighbour, di Botswana, de don come outside on top of dem own area.",WAZA_09_Tv-News_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6479,Sp338,"The report concerns a similar thing, which happened to them just yesterday.","Di report sake of dis kain similar thing, we happen give dem just yesterday.",WAZA_09_Tv-News_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6480,Sp338,"And in world affairs, very quickly, two attacks were reported in the Iranian Parliament.","And for inside world matter, very, very shaperly, dem talk sey two attack now for inside Iranian Parliament.",WAZA_09_Tv-News_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6481,Sp338,"And even the Ayatollah... uh... X... eh... X said that concerning this one, it was inside the Capital Tehran that at least twelve people have been killed and many people were injured in that area.","And even di Ayatollah, ehn X, ehn X dem talk sey dis one, na for inside di Capital Teheran e don kill at least twelve people, and even injure many, many of dem for dat area.",WAZA_09_Tv-News_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6482,Sp338,The ISIS attack reportedly happened in the parliament building.,"Di ISIS attack, dem talk sey na for inside parliament building o.",WAZA_09_Tv-News_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6483,Sp338,"As it appears that over this one... when it happened... earlier reports of this type of hostage situation which happens in that area... (one suicide bomber, according to the report), was said to have died in this incident.","As e appear sey over dis one, as e happen finish, before, before, earlier report of di kind hostage situation wey dey happen for dat area (one suicide bomber according to di report), dem talk sey dis one die for dis one wey happen.",WAZA_09_Tv-News_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6484,Sp338,"But meanwhile, Iranian officials said they have stopped the third possible attack that was supposed to take place.","But meanwhile, Iranian officers talk sey de bin don stop di possible third attack wey suppose happen.",WAZA_09_Tv-News_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6485,Sp338,The Islamic State Group has claimed that they carried out the attack,Islamic State Group don come outside dey claim sey de don carry out di attack o.,WAZA_09_Tv-News_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6486,Sp338,But they said this would be the first one in Iran.,"But dem talk sey dis one, na im go be di first one inside obodo Iran.",WAZA_09_Tv-News_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6487,Sp338,"Alright, in entertainment news, country star, Senyatuwe, will play live in the UK.","Alright for inside entertainment gist, country star Senyatuwe, na im go play now live inside UK.",WAZA_09_Tv-News_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6488,Sp338,"For the first time in thirteen years, on BBC Radio Two's Festival in a Day in the Hyde Park, the singer was saying that the songs he had sung included ""You are still the one"" and even ""That don't impress me much.""","For di first time inside thirteen years, on top of BBC Radio two festival in a day inside Hyde Park, di singer dey talk sey di song wey e don play, na im include you are still di one, and even don't impress me much.",WAZA_09_Tv-News_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6489,Sp338,And he says he will become the special guest of honor in the event which will come up on the tenth day of September.,And dis one de say na im go become di special guest of honour inside event wey go sele on di day of number ten inside di month of September.,WAZA_09_Tv-News_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6490,Sp338,"Alright, very quickly in the last story on sports matters, Bafana Bafana's Head Coach, S. Will Baxter, has come out to say that he will put in more effort.","Alright very quickly inside di last tory for sports matter, Bafana Bafana head coach, S. Will Baxter e don come outside dey turn up say e don begin to dey add now more petrol, and more firewood inside di fire o.",WAZA_09_Tv-News_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6491,Sp338,"Of all the things which will come up ahead of their all international African Cup of Nations' qualifier's clash against our nation Nigeria, the former Kaiser Chiefs and Supersports United Coach, said South Africa's preparation can be likened to a puma getting ready to go deliver a baby in the delivery room.","Of all dis one wey wan happen ahead of deir all international African Cup of Nations qualifier clash against we Nigeria, di before, before Kaiser Chiefs, and SuperSport United coach, e yarn sey South Africa, de don dey ready now like puma wey wan just carry imself say e wan enter labour ward go born pikin.",WAZA_09_Tv-News_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6492,Sp338,He said their trip to Nigeria is not goint to be a waste.,"Sey dis deir travel to Nigeria so, no be to just come to come make up numbers o.",WAZA_09_Tv-News_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6493,Sp338,It's a lie... it's a lie!,"Na lie, na lie!",WAZA_09_Tv-News_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6494,Sp338,Why?,Because wetin?,WAZA_09_Tv-News_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6495,Sp338,"Bafana Bafana is truly ready to play against the Super Eagles on Saturday, June tenth, in the Godswill Akpabio's International Stadium in Uyo.","Bafana Bafana, de are very, very set now to face di Super Eagles on top of Saturday June ten for di Godswill Akpabio International Stadium for Uyo.",WAZA_09_Tv-News_MG__41,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6496,Sp338,"Okay now, my name is Jemaimah Efangha.","Okay now, my name na Jemaimah Efangha.",WAZA_09_Tv-News_MG__42,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6497,Sp338,"For all of you watching us live in here, do have a beautiful day!","For all of una wey dey look una eyes dey see us for here, make una still get better, better day!",WAZA_09_Tv-News_MG__43,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6498,Sp338,Good afternoon!,Una good afternoon!,WAZA_09_Tv-News_MG__44,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_09_TV-News_MG.wav
6499,Sp281,Okay.,Okay.,WAZA_10_Bluetooth-Lifestory_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6500,Sp281,"Uh... first and foremost, right, I was born in Abuja.","Ehn first bah, na for Abuja de born me.",WAZA_10_Bluetooth-Lifestory_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6501,Sp281,I was born In Wuse General Hospital.,De bin born me for Wuse General Hospital.,WAZA_10_Bluetooth-Lifestory_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6502,Sp281,"And that was like... that, that was like... around uh... nineteen ninety, yes.","And dat was like, dat, dat, na like around eh nineteen ninety era ehen.",WAZA_10_Bluetooth-Lifestory_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6503,Sp281,"And since then, I have been in Abuja.","And since den, na Abuja I dey.",WAZA_10_Bluetooth-Lifestory_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6504,Sp281,I did...,I did...,WAZA_10_Bluetooth-Lifestory_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6505,Sp281,"I had all my education in Abuja, from primary school to secondary school up to university.","All my school na Abuja from primary, secondary to university.",WAZA_10_Bluetooth-Lifestory_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6506,Sp281,"Personally, I don't like travelling.","Personally, I no dey like travel.",WAZA_10_Bluetooth-Lifestory_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6507,Sp281,I don't like being on the road.,Road no be someting wey I dey like like dat.,WAZA_10_Bluetooth-Lifestory_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6508,Sp281,Uh... but flying... I'm scared of heights.,"Ehn but flight, I'm scared of height bah.",WAZA_10_Bluetooth-Lifestory_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6509,Sp281,I'm scared.,I dey fear.,WAZA_10_Bluetooth-Lifestory_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6510,Sp281,"If I climb on anything high, I get really scared.","If I climb anywhere wey high, I dey fear well, well.",WAZA_10_Bluetooth-Lifestory_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6511,Sp281,"But if I get into an airplane, it used to be fun.","But if I enter aeroplane, dat one dey sweet.",WAZA_10_Bluetooth-Lifestory_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6512,Sp281,So it looked as if I liked that kind of thing.,So e be like sey I dey like dat kind ting.,WAZA_10_Bluetooth-Lifestory_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6513,Sp281,But I've been staying in Abuja forever.,But na Abuja I dey troughout.,WAZA_10_Bluetooth-Lifestory_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6514,Sp281,"So even S-... uh... for my Youth Service program, I did that as well.","So even S, ehn Youth Service sef, na Abuja I do dat one, join.",WAZA_10_Bluetooth-Lifestory_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6515,Sp281,Uh... we don't really speak Pidgin English in my house.,Ehn Pidgin English no be someting wey we dey speak like dat for my house.,WAZA_10_Bluetooth-Lifestory_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6516,Sp281,"Actually, we don't speak Pidgin English that much.","Actually, we no dey too speak Pidgin English like dat.",WAZA_10_Bluetooth-Lifestory_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6517,Sp281,Uh... my mom and dad and everyone... English or... we speak our native language which is... which is Wepawanu.,"Ehn mumsy, pupsy, everybody, English or, our native language wey dey, wey be Wepawanu.",WAZA_10_Bluetooth-Lifestory_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6518,Sp281,"Because we are from Edo State, Etsako East Local Government, uh... I-... Iyukui, close to Aginnigbode.",Cos na from Edo State I for come Etsako East Local Government ehn I-... Iyukui close to Aginnigbode.,WAZA_10_Bluetooth-Lifestory_MG__20,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6519,Sp281,People who travel know the road.,For people wey dey travel de go know di road o.,WAZA_10_Bluetooth-Lifestory_MG__21,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6520,Sp281,"Aginnigbode is more popular, you know.",Aginnigbode popular pass ehen.,WAZA_10_Bluetooth-Lifestory_MG__22,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6521,Sp281,So those kinds of things.,So dat kind tings.,WAZA_10_Bluetooth-Lifestory_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6522,Sp281,Bu-... bu-... we don’t really speak Pidgin English.,Bu-... bu-... no be like sey na Pidgin English we dey speak.,WAZA_10_Bluetooth-Lifestory_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6523,Sp281,"Funny enough, I speak Pidgin English more than any other person in my house.","Funny enough, na me speak Pidgin English pass for house.",WAZA_10_Bluetooth-Lifestory_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6524,Sp281,"And that's, that's because I joined Wazobia.","And na, na because sey I join Wazobia.",WAZA_10_Bluetooth-Lifestory_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6525,Sp281,"In fact, when I joined uh... I could speak English more than the others here in Wazobia.","When I actually even come sef, ehn na me speak English pass for Wazobia.",WAZA_10_Bluetooth-Lifestory_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6526,Sp281,"But later, I had to find a way of blending in.","But later, I gats con fine tune enter di ting.",WAZA_10_Bluetooth-Lifestory_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6527,Sp281,Uh... I studied history in school.,Ehn na history I study for school.,WAZA_10_Bluetooth-Lifestory_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6528,Sp281,"So, it wasn't journalism I studied.",So no be actually sey na like journalism I read.,WAZA_10_Bluetooth-Lifestory_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6529,Sp281,"But later, I started reading up on it.","But later, I con dey read up on am.",WAZA_10_Bluetooth-Lifestory_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6530,Sp281,And I was taking other courses related to journalism.,And I dey take oder courses wey relate to journalism.,WAZA_10_Bluetooth-Lifestory_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6531,Sp281,But since I studied history... it's a common saying that history is the mother of all courses.,"But since na history I read, de say history na moder of all courses.",WAZA_10_Bluetooth-Lifestory_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6532,Sp281,So that one... it's easy to blend history with other courses.,"So dat one, e dey easy for person to take blend history wit any oder course.",WAZA_10_Bluetooth-Lifestory_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6533,Sp281,So that's why it was easy for me to go with the flow.,So na why I just flow enter di matter like dat.,WAZA_10_Bluetooth-Lifestory_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6534,Sp281,"Then, research is something I like.","Den, research na someting wey I dey like.",WAZA_10_Bluetooth-Lifestory_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6535,Sp281,"So most times, I like to read on so many things, places, people, events and things.","So most times, I dey like read up on plenty, plenty tings, places, people, events, and tings.",WAZA_10_Bluetooth-Lifestory_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6536,Sp281,So it is... it's really helpful.,"So e dey, e dey really help.",WAZA_10_Bluetooth-Lifestory_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6537,Sp281,"And about this job, well, it... it's really fun.","And for dis kind job, e, e dey funny sha.",WAZA_10_Bluetooth-Lifestory_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6538,Sp281,"When you come across some vocabularies in English, you will try to translate it into what people who speak Pidgin will understand.","When you dey see big, big English, you go try con translate am enter di Pidgin wey people go fit understand.",WAZA_10_Bluetooth-Lifestory_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6539,Sp281,"Actually, that's the hardest part when we are trying to explain something very important.","Actually, dat na di hardest, hardest part wey we dey try explain someting wey dey very important.",WAZA_10_Bluetooth-Lifestory_MG__41,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6540,Sp281,But you'll try to make people who don't know much about it understand and not misinterpret it.,"But you go like make people wey no too know about am, make de know am, and make de no come misinterpret am.",WAZA_10_Bluetooth-Lifestory_MG__42,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6541,Sp281,Just like English where one word can mean five different things.,Just like English wey people go get like one word for five different tings.,WAZA_10_Bluetooth-Lifestory_MG__43,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6542,Sp281,"For instance, we were talking about 'Theater' today.",Like today sef we dey talk theatre.,WAZA_10_Bluetooth-Lifestory_MG__44,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6543,Sp281,We have 'Theater of War' for those in the military; 'Theater' where they watch movies; 'Theater' where they act.,"We get theatre of war for military people, theatre wey de dey watch film, theatre wey de dey act.",WAZA_10_Bluetooth-Lifestory_MG__45,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6544,Sp281,Uh... we will even talk about the 'Gallery'.,Ehn we go even talk gallery.,WAZA_10_Bluetooth-Lifestory_MG__46,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6545,Sp281,A gallery is an upper floor in a building where people can look down.,Gallery na upstairs for building wey people would fit look down.,WAZA_10_Bluetooth-Lifestory_MG__47,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6546,Sp281,"Yes, a gallery is a place where someone can look at pictures.",Ehen di gallery na where person fit go look picture.,WAZA_10_Bluetooth-Lifestory_MG__48,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6547,Sp281,"Yes, so just like that, words have different meanings in Pidgin English.","Ehen so just like dat, Pidgin English get different meaning.",WAZA_10_Bluetooth-Lifestory_MG__49,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6548,Sp281,"You can say, ""uhuh?""",Person fit talk ehen?,WAZA_10_Bluetooth-Lifestory_MG__50,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6549,Sp281,"""Uhuh, uhuh!""","Ehen, ehen!",WAZA_10_Bluetooth-Lifestory_MG__51,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6550,Sp281,And it's the same 'uhuh'.,And na still one ehen wey di person talk.,WAZA_10_Bluetooth-Lifestory_MG__52,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6551,Sp281,"But that 'uhuh' means different things, depending on how you use it.",But dat ehen means different tings depending on how you take use am.,WAZA_10_Bluetooth-Lifestory_MG__53,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6552,Sp281,So all those things are what you'll look into.,So all dose tings na wetin person go look.,WAZA_10_Bluetooth-Lifestory_MG__54,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6553,Sp281,"Then also, uh... speaking of the working hours, this is a child friendly hour.","Den also, ehn giving di time belt wey person dey work now, dis na children friendly hour.",WAZA_10_Bluetooth-Lifestory_MG__55,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6554,Sp281,It's the office hour.,Na office hour.,WAZA_10_Bluetooth-Lifestory_MG__56,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6555,Sp281,So there are some things you can't say on air around this time.,So de get some kind tings wey person no fit talk on air around dis type of time.,WAZA_10_Bluetooth-Lifestory_MG__57,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6556,Sp281,But there are some sensitive topics someone would like to talk about.,But de get some kind sensitive topics wey person go like treat.,WAZA_10_Bluetooth-Lifestory_MG__58,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6557,Sp281,"But you have to be mindful of the time you're talking about it, and what people want to hear from that topic.","But you gats dey mindful of di time wey you dey treat am, and wetin people wan hear from dat topic.",WAZA_10_Bluetooth-Lifestory_MG__59,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6558,Sp281,"Then there are some words you... you will need to come up with words because just like you coin words in English, when you can uh... pick one word and use it the way you can.","Den de get some kind words wey you, you go con form because just like English wey get coinage wey you fit eh pick one word and use am di way wey you fit.",WAZA_10_Bluetooth-Lifestory_MG__60,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6559,Sp281,They say everyone is their own...,De say everybody na im own.,WAZA_10_Bluetooth-Lifestory_MG__61,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6560,Sp281,"Uh... you're the creator of your own English, right, but in Pidgin, if you create a word, you have to be very careful because there's a limit to how you can use it.","Ehn you be your own creator of your own English ehen, but for Pidgin, if you create one word, you gats dey careful because de get how you go use am reach.",WAZA_10_Bluetooth-Lifestory_MG__62,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6561,Sp281,"Before you know it, someone will start using it.","Before you know, person go start dey use am.",WAZA_10_Bluetooth-Lifestory_MG__63,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6562,Sp281,People will start using it in scripts.,People go start dey use am for script.,WAZA_10_Bluetooth-Lifestory_MG__64,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6563,Sp281,"Before you know it, that word which you think will... is not acceptable may later turn into something else.","Before you know, dat word wey you tink sey go, e no sell later, e fit con turn anoder ting.",WAZA_10_Bluetooth-Lifestory_MG__65,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6564,Sp281,"So uh... that's it and uh... since Wazobia can be referred to as the people's station, most popular station in Nigeria (and not just Nigeria, even here in the North), right, people... people listen to us a lot.","So ehn na di ting and eh since Wazobia na like di people station, most popular station in Nigeria, and not just Nigeria, even in di North here, ehn people, people dey listen to us well, well.",WAZA_10_Bluetooth-Lifestory_MG__66,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6565,Sp281,"So some, some words we coined have turned to lingo in the streets, everybody uses them now.","So some kind, some kind words wey we don start don come turn lingo for street, everybody don dey use am.",WAZA_10_Bluetooth-Lifestory_MG__67,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6566,Sp281,So all those things are inclusive.,So all dose tings still take follow join.,WAZA_10_Bluetooth-Lifestory_MG__68,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6567,Sp281,"Yeah, but in Pidgin English, the version we speak here in Abuja is different from the one you'll hear in Port Harcourt, the one you'll hear in the western areas.","Ehn but for Pidgin English sha, di one wey we dey speak for Abuja here different from di one wey you go see for Port Harcourt, di one wey you go see for di western side.",WAZA_10_Bluetooth-Lifestory_MG__69,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6568,Sp281,"Like most versions of Pidgin English here in Abuja, you will hear most of the things which...","Like most Pidgin for Abuja here, you go dey hear most tings wey...",WAZA_10_Bluetooth-Lifestory_MG__70,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6569,Sp281,"For instance, if someone wants to use exclamation words, you want to like... what you'll say is ""kai!""","Like if person wan talk exclamation now, you wan like, you go say na kai!",WAZA_10_Bluetooth-Lifestory_MG__71,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6570,Sp281,"But that's... that's a Hausa word because we're in Abuja, yeah.","But dat's, dat, na Hausa word because sey na, na Abuja we dey ehen.",WAZA_10_Bluetooth-Lifestory_MG__72,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6571,Sp281,"But in other places, they can use maybe Yoruba words, or they infuse some Igbo words to make it exciting.","But for oder places, de fit use maybe Yoruba, or infuse small Igbo make di ting dey for sweet bottom.",WAZA_10_Bluetooth-Lifestory_MG__73,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6572,Sp281,That’s how we speak it here.,Na so we dey take speak am for here.,WAZA_10_Bluetooth-Lifestory_MG__74,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6573,Sp281,"Yes, I do travel.",Yes I dey travel.,WAZA_10_Bluetooth-Lifestory_MG__75,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6574,Sp281,I won't say I travel the most.,Make I no talk sey na me travel pass o.,WAZA_10_Bluetooth-Lifestory_MG__76,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6575,Sp281,I don’t like the road.,I no like road.,WAZA_10_Bluetooth-Lifestory_MG__77,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6576,Sp281,"Ah, we don’t have an airport which will lead to my village directly.",Ah we no get airport like dat wey go lead to my village so.,WAZA_10_Bluetooth-Lifestory_MG__78,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6577,Sp281,"Even from, from Garki to Gwagwalada also, I'll sleep the whole way, not to mention Abuja to Benin, I mean... or Edo State.","Even from, from Garki, to Gwagwalada sef, I go sleep throughout, talk more of Abuja, to Benin, ehn or Edo State hm.",WAZA_10_Bluetooth-Lifestory_MG__79,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6578,Sp281,"So... but I do travel, like once in a while.",So but I dey travel like once in a while.,WAZA_10_Bluetooth-Lifestory_MG__80,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6579,Sp281,"For instance every year, at least... I try to, at least, once I get to... I get to my state, I spend something like two weeks... three weeks before I X leave.","Like every year, at least, I dey try sey at least once I dey enter, I dey enter state like two weeks, three weeks before I X comot.",WAZA_10_Bluetooth-Lifestory_MG__81,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6580,Sp281,"Well, they...","Well, de...",WAZA_10_Bluetooth-Lifestory_MG__82,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
6581,Sp281,"Okay, myself, I'm... I'm someone who likes to get into lots of things because I don’t believe you're supposed to just uh... be on just one thing in life.","Okay me I be, I be person wey dey like put hand inside plenty tings because I no believe sey person just suppose ehn dey one ting throughout your life.",WAZA_10_Bluetooth-Lifestory_MG__83,http://naijasyncor.huma-num.fr/carte/mp3/WAZA_10_Bluetooth-Lifestory_MG.wav
